region,newusers,totalusers,conversions,property_id,totalrevenue,engagementrate,engagedsessions,date
Missouri,4,4,0,353783484,0,0.75,3,22/01/24
Montana,3,3,0,353783484,0,1,3,22/01/24
Nairobi County,1,1,0,353783484,0,1,1,22/01/24
Nebraska,2,3,0,353783484,0,0.75,3,22/01/24
Nevada,2,2,0,353783484,0,0.5,1,22/01/24
New Brunswick,1,1,0,353783484,0,1,1,22/01/24
New Hampshire,4,4,0,353783484,0,0.5,2,22/01/24
New Jersey,6,6,0,353783484,0,0.333333333,2,22/01/24
New South Wales,3,3,0,353783484,0,1,3,22/01/24
New York,17,18,0,353783484,0,0.631578947,12,22/01/24
Newfoundland and Labrador,3,4,0,353783484,0,1,4,22/01/24
North Brabant,1,1,0,353783484,0,1,1,22/01/24
North Carolina,12,13,0,353783484,0,0.692307692,9,22/01/24
Northern Ireland,1,1,0,353783484,0,0,0,22/01/24
Nova Scotia,7,7,0,353783484,0,0.714285714,5,22/01/24
Ohio,10,10,0,353783484,0,0.545454545,6,22/01/24
Oklahoma,2,2,0,353783484,0,0,0,22/01/24
Ontario,254,296,0,353783484,0,0.651917404,221,22/01/24
Oregon,5,5,0,353783484,0,0.4,2,22/01/24
Pennsylvania,7,7,0,353783484,0,0.857142857,6,22/01/24
Prince Edward Island,1,1,0,353783484,0,0,0,22/01/24
Punjab,1,1,0,353783484,0,1,1,22/01/24
Quebec,29,44,0,353783484,0,0.704545455,31,22/01/24
Queensland,4,4,0,353783484,0,0.2,1,22/01/24
Saskatchewan,4,4,0,353783484,0,0.5,2,22/01/24
Scotland,3,3,0,353783484,0,0.666666667,2,22/01/24
Shandong,1,1,0,353783484,0,0,0,22/01/24
Shanghai,1,1,0,353783484,0,0,0,22/01/24
South Australia,1,1,0,353783484,0,1,1,22/01/24
South Carolina,4,4,0,353783484,0,1,4,22/01/24
South Dakota,1,1,0,353783484,0,1,1,22/01/24
Special Region of Yogyakarta,1,1,0,353783484,0,1,1,22/01/24
St. Andrew Parish,2,2,0,353783484,0,0.5,1,22/01/24
Tamil Nadu,1,1,0,353783484,0,1,1,22/01/24
Tasmania,1,1,0,353783484,0,1,1,22/01/24
Telangana,1,1,0,353783484,0,1,1,22/01/24
Tennessee,3,4,0,353783484,0,1,4,22/01/24
Texas,16,16,0,353783484,0,0.75,12,22/01/24
Utah,0,1,0,353783484,0,0,0,22/01/24
Victoria,2,2,0,353783484,0,1,2,22/01/24
Virginia,12,12,0,353783484,0,0.615384615,8,22/01/24
Wales,3,3,0,353783484,0,0.333333333,1,22/01/24
Washington,4,5,0,353783484,0,0.6,3,22/01/24
West Bengal,2,4,0,353783484,0,0.545454545,6,22/01/24
West Virginia,1,1,0,353783484,0,1,1,22/01/24
Western Australia,3,3,0,353783484,0,0.5,2,22/01/24
Western Cape,2,2,0,353783484,0,1,2,22/01/24
Wisconsin,2,2,0,353783484,0,0.5,1,22/01/24
(not set),9,10,0,353783484,0,0.6,6,23/01/24
Addis Ababa,1,1,0,353783484,0,0,0,23/01/24
Alabama,2,2,0,353783484,0,1,2,23/01/24
Alberta,15,15,0,353783484,0,0.866666667,13,23/01/24
Arizona,3,3,0,353783484,0,1,3,23/01/24
Arkansas,1,1,0,353783484,0,1,1,23/01/24
Auckland,1,1,0,353783484,0,1,1,23/01/24
Bay of Plenty,1,1,0,353783484,0,1,1,23/01/24
British Columbia,26,31,0,353783484,0,0.666666667,22,23/01/24
Bucharest,1,1,0,353783484,0,0,0,23/01/24
California,24,24,0,353783484,0,0.72,18,23/01/24
Central Luzon,1,1,0,353783484,0,0,0,23/01/24
Colorado,3,3,0,353783484,0,0.666666667,2,23/01/24
Connecticut,2,2,0,353783484,0,0,0,23/01/24
County Dublin,4,4,0,353783484,0,0.75,3,23/01/24
County Galway,1,1,0,353783484,0,0,0,23/01/24
Delaware,2,2,0,353783484,0,0.5,1,23/01/24
Delhi,1,2,0,353783484,0,0.8,4,23/01/24
District of Columbia,0,1,0,353783484,0,0.5,1,23/01/24
Dubai,1,2,0,353783484,0,0,0,23/01/24
England,28,28,0,353783484,0,0.6,18,23/01/24
Federal Territory of Kuala Lumpur,3,3,0,353783484,0,0.666666667,2,23/01/24
Florida,9,9,0,353783484,0,0.666666667,6,23/01/24
Gauteng,1,1,0,353783484,0,1,1,23/01/24
Georgia,8,8,0,353783484,0,0.75,6,23/01/24
Gujarat,0,1,0,353783484,0,1,1,23/01/24
Hanoi,1,1,0,353783484,0,0,0,23/01/24
Ho Chi Minh City,1,1,0,353783484,0,0,0,23/01/24
Idaho,1,1,0,353783484,0,1,1,23/01/24
Illinois,14,14,0,353783484,0,0.466666667,7,23/01/24
Indiana,5,5,0,353783484,0,1,5,23/01/24
Iowa,1,2,0,353783484,0,1,2,23/01/24
Jammu and Kashmir,1,1,0,353783484,0,1,1,23/01/24
Kansas,1,1,0,353783484,0,1,1,23/01/24
Kentucky,4,5,0,353783484,0,1,5,23/01/24
KwaZulu-Natal,2,2,0,353783484,0,0.5,1,23/01/24
La Altagracia Province,2,2,0,353783484,0,0.5,1,23/01/24
Lagos,1,1,0,353783484,0,0,0,23/01/24
Louisiana,2,2,0,353783484,0,0,0,23/01/24
Maine,3,3,0,353783484,0,1,3,23/01/24
Manitoba,5,5,0,353783484,0,0.5,3,23/01/24
Maryland,3,3,0,353783484,0,0.333333333,1,23/01/24
Masovian Voivodeship,1,1,0,353783484,0,1,1,23/01/24
Massachusetts,1,1,0,353783484,0,1,1,23/01/24
Metro Manila,2,2,0,353783484,0,0.5,1,23/01/24
Michigan,7,7,0,353783484,0,0.714285714,5,23/01/24
Minnesota,11,11,0,353783484,0,0.818181818,9,23/01/24
Mississippi,2,2,0,353783484,0,1,2,23/01/24
Missouri,3,3,0,353783484,0,0.333333333,1,23/01/24
Nairobi County,1,1,0,353783484,0,1,1,23/01/24
Nebraska,1,1,0,353783484,0,1,1,23/01/24
New Brunswick,3,3,0,353783484,0,1,4,23/01/24
New Hampshire,2,3,0,353783484,0,1,3,23/01/24
New Jersey,3,3,0,353783484,0,0.666666667,2,23/01/24
New Mexico,1,1,0,353783484,0,1,1,23/01/24
New South Wales,3,4,0,353783484,0,0.75,3,23/01/24
New York,12,14,0,353783484,0,0.857142857,12,23/01/24
Newfoundland and Labrador,1,1,0,353783484,0,1,2,23/01/24
Nicosia,1,1,0,353783484,0,0,0,23/01/24
North Brabant,1,1,0,353783484,0,1,1,23/01/24
North Carolina,5,6,0,353783484,0,0.833333333,5,23/01/24
North Dakota,1,1,0,353783484,0,0,0,23/01/24
North Holland,1,1,0,353783484,0,0,0,23/01/24
Northern Ireland,1,1,0,353783484,0,0,0,23/01/24
Nova Scotia,6,7,0,353783484,0,0.714285714,5,23/01/24
Ohio,13,13,0,353783484,0,0.769230769,10,23/01/24
Oklahoma,1,1,0,353783484,0,1,1,23/01/24
Ontario,218,272,0,353783484,0,0.634551495,191,23/01/24
Oregon,3,4,0,353783484,0,1,4,23/01/24
Pennsylvania,8,8,0,353783484,0,0.777777778,7,23/01/24
Porto District,1,1,0,353783484,0,1,1,23/01/24
Prince Edward Island,2,2,0,353783484,0,1,2,23/01/24
Punjab,1,2,0,353783484,0,0,0,23/01/24
Quebec,35,45,0,353783484,0,0.574468085,27,23/01/24
Queensland,4,4,0,353783484,0,1,4,23/01/24
Rhode Island,1,1,0,353783484,0,1,1,23/01/24
Riga,1,1,0,353783484,0,0,0,23/01/24
Saskatchewan,4,4,0,353783484,0,0.75,3,23/01/24
Scotland,1,1,0,353783484,0,1,1,23/01/24
Selangor,2,2,0,353783484,0,1,2,23/01/24
South Australia,2,2,0,353783484,0,0.5,1,23/01/24
South Carolina,6,6,0,353783484,0,0.857142857,6,23/01/24
South Dakota,1,1,0,353783484,0,0,0,23/01/24
Special Region of Yogyakarta,1,2,0,353783484,0,1,2,23/01/24
Stockholm County,1,1,0,353783484,0,1,1,23/01/24
Tamil Nadu,2,2,0,353783484,0,0.333333333,1,23/01/24
Tel Aviv District,1,1,0,353783484,0,1,1,23/01/24
Telangana,1,1,0,353783484,0,1,1,23/01/24
Tennessee,3,3,0,353783484,0,0.333333333,1,23/01/24
Texas,14,15,0,353783484,0,0.6875,11,23/01/24
Tripura,1,1,0,353783484,0,1,1,23/01/24
Utah,4,4,0,353783484,0,0.5,2,23/01/24
Uttar Pradesh,2,2,0,353783484,0,0,0,23/01/24
Victoria,3,4,0,353783484,0,0.75,3,23/01/24
Virginia,12,12,0,353783484,0,0.769230769,10,23/01/24
Washington,9,9,0,353783484,0,0.4,4,23/01/24
West Bengal,0,3,0,353783484,0,0,0,23/01/24
West Virginia,1,1,0,353783484,0,0,0,23/01/24
Wisconsin,3,3,0,353783484,0,0.666666667,2,23/01/24
(not set),13,13,0,353783484,0,0.571428571,8,24/01/24
Alabama,2,2,0,353783484,0,1,2,24/01/24
Alaska,1,1,0,353783484,0,1,1,24/01/24
Alberta,18,19,0,353783484,0,0.625,15,24/01/24
Arizona,5,5,0,353783484,0,0.8,4,24/01/24
Arkansas,2,2,0,353783484,0,0.5,1,24/01/24
Auckland,2,2,0,353783484,0,1,2,24/01/24
Bogota,1,1,0,353783484,0,0,0,24/01/24
British Columbia,17,22,0,353783484,0,0.541666667,13,24/01/24
Budapest,1,1,0,353783484,0,1,1,24/01/24
Calabarzon,3,3,0,353783484,0,0.333333333,1,24/01/24
California,20,23,0,353783484,0,0.5,13,24/01/24
Central Luzon,0,1,0,353783484,0,0,0,24/01/24
Central Region,1,1,0,353783484,0,0,0,24/01/24
Central Visayas,1,1,0,353783484,0,1,1,24/01/24
City of Zagreb,1,1,0,353783484,0,1,1,24/01/24
Colorado,4,4,0,353783484,0,1,4,24/01/24
Community of Madrid,1,1,0,353783484,0,1,1,24/01/24
Connecticut,2,2,0,353783484,0,1,2,24/01/24
County Dublin,4,4,0,353783484,0,0.75,3,24/01/24
County Galway,1,1,0,353783484,0,1,1,24/01/24
Delhi,3,3,0,353783484,0,0.666666667,2,24/01/24
District of Columbia,1,1,0,353783484,0,0,0,24/01/24
England,36,37,0,353783484,0,0.594594595,22,24/01/24
Federal Territory of Kuala Lumpur,1,1,0,353783484,0,1,1,24/01/24
Fejer,2,2,0,353783484,0,0.5,1,24/01/24
Flanders,1,1,0,353783484,0,1,1,24/01/24
Florida,14,14,0,353783484,0,0.533333333,8,24/01/24
Fujian,1,1,0,353783484,0,1,1,24/01/24
Gauteng,2,2,0,353783484,0,0.5,1,24/01/24
Georgia,13,15,0,353783484,0,0.9375,15,24/01/24
Greater Accra Region,1,1,0,353783484,0,1,1,24/01/24
Gyeongsangnam-do,2,2,0,353783484,0,0,0,24/01/24
Hawaii,1,1,0,353783484,0,1,1,24/01/24
Illinois,12,12,0,353783484,0,0.583333333,7,24/01/24
Indiana,3,3,0,353783484,0,1,3,24/01/24
Iowa,2,3,0,353783484,0,1,3,24/01/24
Jalisco,1,1,0,353783484,0,1,1,24/01/24
Kansas,2,2,0,353783484,0,1,2,24/01/24
Karnataka,3,3,0,353783484,0,0.333333333,1,24/01/24
Kentucky,3,3,0,353783484,0,0.666666667,2,24/01/24
KwaZulu-Natal,1,1,0,353783484,0,1,1,24/01/24
Lagos,1,1,0,353783484,0,0,0,24/01/24
Louisiana,1,1,0,353783484,0,0,0,24/01/24
Maharashtra,1,1,0,353783484,0,1,1,24/01/24
Maine,2,2,0,353783484,0,0.5,1,24/01/24
Manitoba,3,3,0,353783484,0,0.5,2,24/01/24
Maryland,2,2,0,353783484,0,0.333333333,1,24/01/24
Masovian Voivodeship,2,2,0,353783484,0,0.5,1,24/01/24
Massachusetts,9,9,0,353783484,0,0.888888889,8,24/01/24
Meru County,1,1,0,353783484,0,1,1,24/01/24
Metro Manila,2,2,0,353783484,0,0,0,24/01/24
Michigan,5,5,0,353783484,0,0.4,2,24/01/24
Minnesota,4,4,0,353783484,0,0.25,1,24/01/24
Missouri,3,3,0,353783484,0,1,3,24/01/24
Mizoram,1,1,0,353783484,0,1,1,24/01/24
Montana,0,1,0,353783484,0,0,0,24/01/24
Nairobi County,4,4,0,353783484,0,1,4,24/01/24
Nebraska,1,1,0,353783484,0,1,1,24/01/24
Neuchatel,1,1,0,353783484,0,0,0,24/01/24
New Brunswick,3,3,0,353783484,0,0.75,3,24/01/24
New Hampshire,2,2,0,353783484,0,0.5,1,24/01/24
New Jersey,3,3,0,353783484,0,0.666666667,2,24/01/24
New Mexico,1,1,0,353783484,0,0,0,24/01/24
New South Wales,2,2,0,353783484,0,0.5,1,24/01/24
New York,11,11,0,353783484,0,0.727272727,8,24/01/24
Newfoundland and Labrador,1,1,0,353783484,0,1,1,24/01/24
North Carolina,5,6,0,353783484,0,0.833333333,5,24/01/24
North West,1,1,0,353783484,0,0,0,24/01/24
Nova Scotia,4,5,0,353783484,0,0.2,1,24/01/24
Odisha,1,1,0,353783484,0,0,0,24/01/24
Ohio,7,7,0,353783484,0,0.857142857,6,24/01/24
Oklahoma,1,1,0,353783484,0,1,1,24/01/24
Ontario,182,221,0,353783484,0,0.677290837,170,24/01/24
Oregon,7,7,0,353783484,0,0.571428571,4,24/01/24
Pennsylvania,6,6,0,353783484,0,0.5,3,24/01/24
Piedmont,1,1,0,353783484,0,0,0,24/01/24
Puerto Plata Province,0,1,0,353783484,0,1,1,24/01/24
Punjab,1,2,0,353783484,0,0,0,24/01/24
Quebec,34,39,0,353783484,0,0.452380952,19,24/01/24
Queensland,4,5,0,353783484,0,1,5,24/01/24
Saskatchewan,4,4,0,353783484,0,1,5,24/01/24
Scotland,2,2,0,353783484,0,1,2,24/01/24
Selangor,1,1,0,353783484,0,0,0,24/01/24
Seoul,1,1,0,353783484,0,0.5,1,24/01/24
South Australia,2,2,0,353783484,0,1,2,24/01/24
South Carolina,1,1,0,353783484,0,0,0,24/01/24
South Dakota,1,1,0,353783484,0,1,1,24/01/24
South Holland,1,1,0,353783484,0,1,1,24/01/24
Special Region of Yogyakarta,0,1,0,353783484,0,1,1,24/01/24
St. Andrew Parish,1,1,0,353783484,0,0,0,24/01/24
Tamil Nadu,1,1,0,353783484,0,0,0,24/01/24
Tennessee,3,3,0,353783484,0,0.666666667,2,24/01/24
Texas,12,12,0,353783484,0,0.692307692,9,24/01/24
Tokyo,1,1,0,353783484,0,1,1,24/01/24
Utah,2,2,0,353783484,0,0.5,1,24/01/24
Uusimaa,1,1,0,353783484,0,1,1,24/01/24
Valencian Community,0,1,0,353783484,0,0,0,24/01/24
Victoria,3,3,0,353783484,0,0.333333333,1,24/01/24
Virginia,10,10,0,353783484,0,0.727272727,8,24/01/24
Waikato,1,1,0,353783484,0,1,1,24/01/24
Washington,7,7,0,353783484,0,0.857142857,6,24/01/24
Wellington,1,1,0,353783484,0,0,0,24/01/24
West Bengal,1,1,0,353783484,0,0,0,24/01/24
West Sumatra,1,1,0,353783484,0,1,1,24/01/24
West Virginia,3,3,0,353783484,0,0.666666667,2,24/01/24
Western Australia,1,1,0,353783484,0,1,1,24/01/24
Western Cape,2,2,0,353783484,0,0.5,1,24/01/24
Wisconsin,3,3,0,353783484,0,0.666666667,2,24/01/24
Wyoming,1,1,0,353783484,0,0,0,24/01/24
Yangon Region,1,1,0,353783484,0,0,0,24/01/24
(not set),11,12,0,353783484,0,0.461538462,6,25/01/24
Alabama,2,2,0,353783484,0,0.5,1,25/01/24
Alberta,16,16,0,353783484,0,0.588235294,10,25/01/24
Arizona,6,7,0,353783484,0,0.571428571,4,25/01/24
Assam,1,1,0,353783484,0,1,1,25/01/24
Australian Capital Territory,2,2,0,353783484,0,1,2,25/01/24
Auvergne-Rhone-Alpes,1,1,0,353783484,0,0,0,25/01/24
Bavaria,1,1,0,353783484,0,0,0,25/01/24
Berlin,1,1,0,353783484,0,0,0,25/01/24
British Columbia,27,30,0,353783484,0,0.709677419,22,25/01/24
Burgas,1,1,0,353783484,0,1,1,25/01/24
California,21,23,0,353783484,0,0.708333333,17,25/01/24
Central Region,1,1,0,353783484,0,1,1,25/01/24
Central Visayas,1,1,0,353783484,0,1,1,25/01/24
Chandigarh,1,1,0,353783484,0,0,0,25/01/24
Chiayi County,1,1,0,353783484,0,0,0,25/01/24
Colorado,2,2,0,353783484,0,0,0,25/01/24
Community of Madrid,1,1,0,353783484,0,1,1,25/01/24
Connecticut,2,2,0,353783484,0,0.5,1,25/01/24
County Cavan,1,1,0,353783484,0,1,1,25/01/24
County Dublin,2,2,0,353783484,0,0.5,1,25/01/24
Emilia-Romagna,1,1,0,353783484,0,1,1,25/01/24
England,34,36,0,353783484,0,0.684210526,26,25/01/24
Florida,17,17,0,353783484,0,0.611111111,11,25/01/24
Gauteng,1,1,0,353783484,0,1,1,25/01/24
Georgia,9,9,0,353783484,0,0.555555556,5,25/01/24
Hawaii,1,1,0,353783484,0,1,1,25/01/24
Hessen,2,2,0,353783484,0,1,2,25/01/24
Idaho,1,2,0,353783484,0,0.5,1,25/01/24
Ile-de-France,1,1,0,353783484,0,1,1,25/01/24
Illinois,9,9,0,353783484,0,0.5,5,25/01/24
Indiana,3,3,0,353783484,0,0.666666667,2,25/01/24
Iowa,7,7,0,353783484,0,0.714285714,5,25/01/24
Islamabad Capital Territory,1,1,0,353783484,0,0,0,25/01/24
Jalisco,1,1,0,353783484,0,0,0,25/01/24
Kansas,2,2,0,353783484,0,1,2,25/01/24
Karnataka,3,3,0,353783484,0,0.666666667,2,25/01/24
Kentucky,1,1,0,353783484,0,1,1,25/01/24
Kerala,2,2,0,353783484,0,0,0,25/01/24
KwaZulu-Natal,1,1,0,353783484,0,1,1,25/01/24
Lagos,1,1,0,353783484,0,1,1,25/01/24
Ljubljana,1,1,0,353783484,0,0,0,25/01/24
Lviv Oblast,0,1,0,353783484,0,1,2,25/01/24
Maharashtra,2,2,0,353783484,0,0,0,25/01/24
Maine,1,2,0,353783484,0,0.5,1,25/01/24
Manitoba,5,5,0,353783484,0,0.8,4,25/01/24
Maryland,4,4,0,353783484,0,1,4,25/01/24
Massachusetts,5,6,0,353783484,0,0.571428571,4,25/01/24
Metro Manila,2,2,0,353783484,0,0.5,1,25/01/24
Michigan,5,5,0,353783484,0,0.6,3,25/01/24
Minnesota,2,2,0,353783484,0,1,2,25/01/24
Mississippi,1,1,0,353783484,0,1,1,25/01/24
Missouri,1,1,0,353783484,0,0,0,25/01/24
Montana,3,3,0,353783484,0,1,3,25/01/24
Nairobi County,0,1,0,353783484,0,0,0,25/01/24
Nebraska,1,1,0,353783484,0,1,1,25/01/24
Nevada,1,1,0,353783484,0,1,1,25/01/24
New Brunswick,2,3,0,353783484,0,0.666666667,2,25/01/24
New Hampshire,1,2,0,353783484,0,1,2,25/01/24
New Jersey,4,4,0,353783484,0,0.75,3,25/01/24
New Mexico,1,1,0,353783484,0,0,0,25/01/24
New South Wales,6,6,0,353783484,0,0.5,3,25/01/24
New York,22,22,0,353783484,0,0.739130435,17,25/01/24
Newfoundland and Labrador,5,5,0,353783484,0,0.5,3,25/01/24
North Carolina,3,3,0,353783484,0,0.333333333,1,25/01/24
North West,1,1,0,353783484,0,1,1,25/01/24
Nova Scotia,5,6,0,353783484,0,0.5,3,25/01/24
Occitanie,1,1,0,353783484,0,1,1,25/01/24
Ohio,8,9,0,353783484,0,0.555555556,5,25/01/24
Oklahoma,2,2,0,353783484,0,0.5,1,25/01/24
Ontario,203,234,0,353783484,0,0.647940075,173,25/01/24
Oregon,3,5,0,353783484,0,0.6,3,25/01/24
Pennsylvania,10,10,0,353783484,0,0.7,7,25/01/24
Pichincha,1,1,0,353783484,0,0,0,25/01/24
Port Louis District,1,1,0,353783484,0,1,1,25/01/24
Prachuap Khiri Khan,1,1,0,353783484,0,1,1,25/01/24
Prince Edward Island,1,1,0,353783484,0,1,1,25/01/24
Punjab,2,2,0,353783484,0,1,2,25/01/24
Quebec,34,45,0,353783484,0,0.530612245,26,25/01/24
Queensland,3,3,0,353783484,0,0.666666667,2,25/01/24
Quintana Roo,1,1,0,353783484,0,0,0,25/01/24
Rivers,1,1,0,353783484,0,1,1,25/01/24
Rogaland,1,1,0,353783484,0,1,1,25/01/24
Rostov Oblast,1,1,0,353783484,0,0,0,25/01/24
Saskatchewan,3,3,0,353783484,0,0.666666667,2,25/01/24
Scotland,2,2,0,353783484,0,0,0,25/01/24
Seoul,0,1,0,353783484,0,0,0,25/01/24
Sindh,1,1,0,353783484,0,1,2,25/01/24
Sofia City Province,1,1,0,353783484,0,0,0,25/01/24
South Australia,1,1,0,353783484,0,1,1,25/01/24
South Carolina,1,1,0,353783484,0,0,0,25/01/24
South Dakota,1,1,0,353783484,0,1,1,25/01/24
South Holland,0,1,0,353783484,0,0.5,1,25/01/24
St. Catherine Parish,1,1,0,353783484,0,0,0,25/01/24
Tasmania,0,1,0,353783484,0,1,1,25/01/24
Telangana,1,1,0,353783484,0,1,1,25/01/24
Tennessee,3,3,0,353783484,0,0.75,3,25/01/24
Texas,13,15,0,353783484,0,0.6875,11,25/01/24
Utah,2,2,0,353783484,0,1,2,25/01/24
Vestland,1,1,0,353783484,0,1,1,25/01/24
Victoria,2,2,0,353783484,0,0.333333333,1,25/01/24
Vilnius County,1,1,0,353783484,0,0,0,25/01/24
Virginia,8,8,0,353783484,0,0.625,5,25/01/24
Waikato,2,2,0,353783484,0,1,2,25/01/24
Wales,1,1,0,353783484,0,1,1,25/01/24
Washington,3,5,0,353783484,0,0.8,4,25/01/24
West Virginia,1,1,0,353783484,0,1,1,25/01/24
Wisconsin,4,4,0,353783484,0,0.75,3,25/01/24
(not set),10,10,0,353783484,0,0.6,6,26/01/24
Alabama,1,1,0,353783484,0,0,0,26/01/24
Alberta,24,25,0,353783484,0,0.444444444,12,26/01/24
Arizona,2,2,0,353783484,0,1,2,26/01/24
Assam,1,1,0,353783484,0,1,1,26/01/24
Attica,1,1,0,353783484,0,0,0,26/01/24
Auckland,2,2,0,353783484,0,0.5,1,26/01/24
Auvergne-Rhone-Alpes,1,1,0,353783484,0,1,1,26/01/24
Bangkok,1,1,0,353783484,0,0,0,26/01/24
Berlin,1,1,0,353783484,0,1,1,26/01/24
Brasov,1,1,0,353783484,0,0,0,26/01/24
British Columbia,22,24,0,353783484,0,0.791666667,19,26/01/24
Busan,1,1,0,353783484,0,0,0,26/01/24
California,22,22,0,353783484,0,0.565217391,13,26/01/24
Capital Governorate,1,1,0,353783484,0,1,1,26/01/24
Central Division,1,1,0,353783484,0,1,1,26/01/24
Central Luzon,1,1,0,353783484,0,0,0,26/01/24
Central Region,1,1,0,353783484,0,0,0,26/01/24
Chihuahua,1,1,0,353783484,0,1,1,26/01/24
Colorado,8,9,0,353783484,0,0.4,4,26/01/24
Connecticut,1,1,0,353783484,0,1,1,26/01/24
County Dublin,3,3,0,353783484,0,0.333333333,1,26/01/24
County Mayo,1,1,0,353783484,0,1,1,26/01/24
County Monaghan,0,1,0,353783484,0,0,0,26/01/24
Dubai,1,1,0,353783484,0,1,1,26/01/24
Eastern Province,1,1,0,353783484,0,1,1,26/01/24
England,28,29,0,353783484,0,0.689655172,20,26/01/24
Federal Territory of Kuala Lumpur,1,1,0,353783484,0,0,0,26/01/24
Florida,12,15,0,353783484,0,0.75,12,26/01/24
Georgia,8,8,0,353783484,0,0.555555556,5,26/01/24
Gyor-Moson-Sopron,1,1,0,353783484,0,0,0,26/01/24
Haryana,1,1,0,353783484,0,1,1,26/01/24
Idaho,2,2,0,353783484,0,0.5,1,26/01/24
Illinois,7,8,0,353783484,0,0.75,6,26/01/24
Indiana,3,3,0,353783484,0,0.333333333,1,26/01/24
Iowa,4,5,0,353783484,0,0.6,3,26/01/24
Kansas,1,1,0,353783484,0,1,1,26/01/24
Karnataka,3,3,0,353783484,0,0.666666667,2,26/01/24
Kaunas County,1,1,0,353783484,0,1,1,26/01/24
Kentucky,2,2,0,353783484,0,1,2,26/01/24
KwaZulu-Natal,1,1,0,353783484,0,1,1,26/01/24
Lagos,1,1,0,353783484,0,0,0,26/01/24
Louisiana,3,5,0,353783484,0,0.4,2,26/01/24
Manitoba,6,6,0,353783484,0,0.5,3,26/01/24
Maryland,2,2,0,353783484,0,0.5,1,26/01/24
Massachusetts,6,6,0,353783484,0,0.571428571,4,26/01/24
Michigan,8,9,0,353783484,0,0.777777778,7,26/01/24
Minnesota,5,5,0,353783484,0,0.4,2,26/01/24
Mississippi,1,2,0,353783484,0,0.5,1,26/01/24
Missouri,7,8,0,353783484,0,0.75,6,26/01/24
Nebraska,3,3,0,353783484,0,1,3,26/01/24
New Brunswick,4,4,0,353783484,0,0.75,3,26/01/24
New Hampshire,1,1,0,353783484,0,1,1,26/01/24
New Jersey,3,3,0,353783484,0,0.666666667,2,26/01/24
New Mexico,2,2,0,353783484,0,0.5,1,26/01/24
New South Wales,6,6,0,353783484,0,0.333333333,2,26/01/24
New York,14,14,0,353783484,0,0.785714286,11,26/01/24
North Brabant,1,1,0,353783484,0,1,1,26/01/24
North Carolina,10,10,0,353783484,0,0.333333333,4,26/01/24
North Dakota,1,1,0,353783484,0,0,0,26/01/24
North Holland,1,1,0,353783484,0,1,1,26/01/24
North Sumatra,1,1,0,353783484,0,0,0,26/01/24
Northern Ireland,2,2,0,353783484,0,0.5,1,26/01/24
Nova Scotia,3,4,0,353783484,0,0.6,3,26/01/24
Ohio,10,11,0,353783484,0,0.636363636,7,26/01/24
Oklahoma,2,2,0,353783484,0,0.5,1,26/01/24
Ontario,175,218,0,353783484,0,0.639004149,154,26/01/24
Oregon,1,3,0,353783484,0,0.666666667,2,26/01/24
Oslo,1,1,0,353783484,0,0,0,26/01/24
Pennsylvania,9,9,0,353783484,0,0.444444444,4,26/01/24
Prince Edward Island,1,1,0,353783484,0,1,1,26/01/24
Quebec,28,36,0,353783484,0,0.634146341,26,26/01/24
Rajasthan,1,1,0,353783484,0,0,0,26/01/24
Rhode Island,0,1,0,353783484,0,1,1,26/01/24
Saskatchewan,1,2,0,353783484,0,1,2,26/01/24
Scotland,1,1,0,353783484,0,1,1,26/01/24
South Carolina,2,2,0,353783484,0,1,2,26/01/24
South Dakota,1,1,0,353783484,0,0,0,26/01/24
South Holland,1,1,0,353783484,0,1,1,26/01/24
Telangana,1,1,0,353783484,0,1,1,26/01/24
Tennessee,3,4,0,353783484,0,0.75,3,26/01/24
Texas,7,7,0,353783484,0,0.857142857,6,26/01/24
Utah,1,1,0,353783484,0,1,1,26/01/24
Vermont,1,1,0,353783484,0,1,1,26/01/24
Vestland,1,1,0,353783484,0,0,0,26/01/24
Victoria,3,3,0,353783484,0,0.666666667,2,26/01/24
Vilnius County,1,2,0,353783484,0,0.5,1,26/01/24
Virginia,9,10,0,353783484,0,0.7,7,26/01/24
Waikato,2,2,0,353783484,0,1,2,26/01/24
Washington,7,8,0,353783484,0,0.625,5,26/01/24
West Virginia,2,2,0,353783484,0,1,2,26/01/24
Western Cape,1,1,0,353783484,0,1,1,26/01/24
Western Province,1,1,0,353783484,0,1,1,26/01/24
Wisconsin,4,4,0,353783484,0,0.5,2,26/01/24
(not set),7,7,0,353783484,0,0.571428571,4,27/01/24
Administrative unit Maribor,1,1,0,353783484,0,0,0,27/01/24
Alabama,4,4,0,353783484,0,0.75,3,27/01/24
Alberta,19,20,0,353783484,0,0.428571429,9,27/01/24
Arizona,7,7,0,353783484,0,0.857142857,6,27/01/24
Auckland,1,1,0,353783484,0,1,1,27/01/24
Beirut Governorate,1,1,0,353783484,0,0,0,27/01/24
Berlin,1,1,0,353783484,0,1,1,27/01/24
British Columbia,26,28,0,353783484,0,0.517241379,15,27/01/24
Calabarzon,1,1,0,353783484,0,1,1,27/01/24
California,28,29,0,353783484,0,0.7,21,27/01/24
Canterbury,1,1,0,353783484,0,1,1,27/01/24
Colorado,7,7,0,353783484,0,0.625,5,27/01/24
Connecticut,1,1,0,353783484,0,1,1,27/01/24
